Tempo_ms,Setpoint,LDR,Erro,PWM
0,600.00,0.00,600.00,219
50,600.00,563.00,37.00,22
100,600.00,241.00,359.00,140
150,600.00,504.00,96.00,49
200,600.00,332.00,268.00,114
250,600.00,501.00,99.00,56
300,600.00,394.00,206.00,97
350,600.00,460.00,140.00,76
400,600.00,456.00,144.00,79
450,600.00,454.00,146.00,82
500,600.00,440.00,160.00,89
550,600.00,460.00,140.00,84
600,600.00,478.00,122.00,80
650,600.00,428.00,172.00,100
700,600.00,502.00,98.00,76
750,600.00,445.00,155.00,98
800,600.00,489.00,111.00,84
850,600.00,447.00,153.00,101
900,600.00,517.00,83.00,78
950,600.00,422.00,178.00,114
1000,600.00,520.00,80.00,81
1050,600.00,452.00,148.00,107
1100,600.00,515.00,85.00,86
1150,600.00,447.00,153.00,112
1200,600.00,532.00,68.00,83
1250,600.00,435.00,165.00,120
1300,600.00,523.00,77.00,90
1350,600.00,466.00,134.00,112
1400,600.00,531.00,69.00,90
1450,600.00,451.00,149.00,121
1500,600.00,537.00,63.00,91
1550,600.00,470.00,130.00,117
1600,600.00,512.00,88.00,103
1650,600.00,483.00,117.00,115
1700,600.00,542.00,58.00,96
1750,600.00,457.00,143.00,127
1800,600.00,539.00,61.00,100
1850,600.00,499.00,101.00,115
1901,600.00,504.00,96.00,115
1951,600.00,541.00,59.00,103
2013,600.00,522.00,78.00,111
2063,600.00,515.00,85.00,114
2114,600.00,522.00,78.00,113
2164,600.00,500.00,100.00,122
2214,600.00,550.00,50.00,106
2264,600.00,477.00,123.00,133
2314,600.00,550.00,50.00,108
2364,600.00,511.00,89.00,123
2414,600.00,542.00,58.00,113
2464,600.00,495.00,105.00,131
2514,600.00,550.00,50.00,113
2564,600.00,503.00,97.00,131
2614,600.00,540.00,60.00,119
2664,600.00,536.00,64.00,121
2714,600.00,546.00,54.00,118
2764,600.00,496.00,104.00,137
2814,600.00,560.00,40.00,115
2864,600.00,518.00,82.00,131
2914,600.00,533.00,67.00,127
2964,600.00,553.00,47.00,121
3014,600.00,510.00,90.00,137
3064,600.00,537.00,63.00,129
3114,600.00,543.00,57.00,127
3164,600.00,543.00,57.00,128
3214,600.00,522.00,78.00,137
3264,600.00,569.00,31.00,121
3314,600.00,544.00,56.00,130
3364,600.00,535.00,65.00,135
3414,600.00,543.00,57.00,133
3464,600.00,557.00,43.00,128
3514,600.00,516.00,84.00,144
3565,600.00,578.00,22.00,123
3615,600.00,523.00,77.00,143
3665,600.00,555.00,45.00,133
3715,600.00,555.00,45.00,133
3765,600.00,524.00,76.00,145
3815,600.00,579.00,21.00,126
3865,600.00,545.00,55.00,139
3915,600.00,553.00,47.00,137
3965,600.00,540.00,60.00,142
4015,600.00,570.00,30.00,132
4065,600.00,518.00,82.00,152
4115,600.00,581.00,19.00,130
4165,600.00,543.00,57.00,144
4215,600.00,565.00,35.00,137
4265,600.00,533.00,67.00,149
4315,600.00,581.00,19.00,133
4365,600.00,531.00,69.00,151
4415,600.00,571.00,29.00,138
4465,600.00,545.00,55.00,147
4515,600.00,573.00,27.00,138
4565,600.00,528.00,72.00,155
4615,600.00,590.00,10.00,133
4665,600.00,540.00,60.00,152
4715,600.00,564.00,36.00,144
4765,600.00,546.00,54.00,151
4815,600.00,581.00,19.00,139
4865,600.00,535.00,65.00,156
4915,600.00,582.00,18.00,140
4965,600.00,556.00,44.00,150
5016,600.00,554.00,46.00,151
5066,600.00,580.00,20.00,142
5116,600.00,537.00,63.00,158
5166,600.00,587.00,13.00,141
5216,600.00,555.00,45.00,153
5266,600.00,560.00,40.00,152
5316,600.00,550.00,50.00,156
5366,600.00,589.00,11.00,142
5416,600.00,546.00,54.00,158
5466,600.00,578.00,22.00,147
5516,600.00,569.00,31.00,151
5566,600.00,550.00,50.00,158
5616,600.00,555.00,45.00,157
5666,600.00,592.00,8.00,145
5716,600.00,557.00,43.00,157
5766,600.00,568.00,32.00,154
5816,600.00,580.00,20.00,150
5866,600.00,543.00,57.00,164
5916,600.00,570.00,30.00,155
5966,600.00,580.00,20.00,152
6016,600.00,571.00,29.00,155
6066,600.00,559.00,41.00,160
6116,600.00,589.00,11.00,150
6166,600.00,550.00,50.00,164
6216,600.00,576.00,24.00,156
6266,600.00,573.00,27.00,157
6316,600.00,581.00,19.00,154
6366,600.00,551.00,49.00,166
6416,600.00,597.00,3.00,150
6466,600.00,579.00,21.00,156
6516,600.00,572.00,28.00,159
6566,600.00,568.00,32.00,161
