Tempo_ms,Setpoint,LDR,Erro,PWM
10118,600.00,558.00,42.00,139
10168,600.00,541.00,59.00,143
10218,600.00,570.00,30.00,139
10268,600.00,528.00,72.00,147
10318,600.00,574.00,26.00,137
10368,600.00,547.00,53.00,145
10418,600.00,564.00,36.00,141
10468,600.00,537.00,63.00,146
10518,600.00,577.00,23.00,139
10568,600.00,538.00,62.00,148
10618,600.00,567.00,33.00,141
10668,600.00,559.00,41.00,145
10718,600.00,569.00,31.00,143
10768,600.00,533.00,67.00,148
10818,600.00,580.00,20.00,139
10868,600.00,545.00,55.00,148
10918,600.00,559.00,41.00,143
10968,600.00,566.00,34.00,144
11018,600.00,573.00,27.00,144
11068,600.00,540.00,60.00,149
11118,600.00,573.00,27.00,142
11168,600.00,556.00,44.00,148
11218,600.00,551.00,49.00,147
11268,600.00,541.00,59.00,148
11318,600.00,580.00,20.00,142
11368,600.00,546.00,54.00,150
11418,600.00,566.00,34.00,145
11468,600.00,565.00,35.00,147
11518,600.00,543.00,57.00,150
11568,600.00,544.00,56.00,148
11618,600.00,577.00,23.00,144
11668,600.00,555.00,45.00,150
11718,600.00,558.00,42.00,148
11768,600.00,573.00,27.00,147
11818,600.00,536.00,64.00,153
11868,600.00,556.00,44.00,147
11918,600.00,567.00,33.00,148
11968,600.00,566.00,34.00,149
12018,600.00,549.00,51.00,151
12068,600.00,580.00,20.00,146
12118,600.00,544.00,56.00,154
12168,600.00,564.00,36.00,148
12218,600.00,560.00,40.00,151
12268,600.00,574.00,26.00,149
12318,600.00,543.00,57.00,154
12368,600.00,586.00,14.00,146
12418,600.00,552.00,48.00,154
12468,600.00,569.00,31.00,149
12518,600.00,554.00,46.00,153
12568,600.00,580.00,20.00,149
12618,600.00,544.00,56.00,155
12668,600.00,584.00,16.00,148
12719,600.00,561.00,39.00,154
12769,600.00,561.00,39.00,152
12819,600.00,578.00,22.00,150
12869,600.00,543.00,57.00,156
12919,600.00,588.00,12.00,148
12969,600.00,560.00,40.00,156
13019,600.00,575.00,25.00,151
13069,600.00,551.00,49.00,156
13119,600.00,585.00,15.00,150
13169,600.00,551.00,49.00,157
13219,600.00,579.00,21.00,151
13269,600.00,568.00,32.00,155
13319,600.00,579.00,21.00,153
13369,600.00,546.00,54.00,158
13419,600.00,590.00,10.00,149
13469,600.00,557.00,43.00,158
13519,600.00,572.00,28.00,153
13569,600.00,576.00,24.00,154
13619,600.00,582.00,18.00,154
13669,600.00,552.00,48.00,158
13719,600.00,586.00,14.00,151
13769,600.00,565.00,35.00,157
13819,600.00,563.00,37.00,156
13869,600.00,582.00,18.00,153
13919,600.00,584.00,16.00,155
13969,600.00,561.00,39.00,158
14019,600.00,577.00,23.00,154
14069,600.00,574.00,26.00,156
14119,600.00,555.00,45.00,158
14170,600.00,588.00,12.00,153
14220,600.00,556.00,44.00,160
14270,600.00,581.00,19.00,154
14320,600.00,572.00,28.00,158
14370,600.00,559.00,41.00,158
14420,600.00,587.00,13.00,154
14470,600.00,587.00,13.00,157
14520,600.00,568.00,32.00,159
14570,600.00,572.00,28.00,157
14620,600.00,580.00,20.00,157
14670,600.00,551.00,49.00,161
14720,600.00,593.00,7.00,153
14770,600.00,579.00,21.00,159
14820,600.00,575.00,25.00,158
14870,600.00,563.00,37.00,159
14920,600.00,586.00,14.00,156
14970,600.00,554.00,46.00,162
15020,600.00,591.00,9.00,155
15070,600.00,573.00,27.00,160
15120,600.00,581.00,19.00,158
15170,600.00,556.00,44.00,162
15220,600.00,592.00,8.00,155
15270,600.00,560.00,40.00,162
15320,600.00,582.00,18.00,157
15370,600.00,566.00,34.00,161
15420,600.00,586.00,14.00,157
15470,600.00,551.00,49.00,163
15520,600.00,595.00,5.00,155
15570,600.00,567.00,33.00,163
15620,600.00,581.00,19.00,158
15670,600.00,560.00,40.00,162
15720,600.00,590.00,10.00,157
15770,600.00,559.00,41.00,164
15820,600.00,590.00,10.00,157
15870,600.00,574.00,26.00,162
15920,600.00,585.00,15.00,159
15970,600.00,554.00,46.00,164
16020,600.00,595.00,5.00,157
16070,600.00,566.00,34.00,164
16120,600.00,580.00,20.00,160
16170,600.00,581.00,19.00,161
16220,600.00,587.00,13.00,161
16270,600.00,560.00,40.00,164
16320,600.00,596.00,4.00,158
16370,600.00,572.00,28.00,164
16420,600.00,573.00,27.00,162
16470,600.00,587.00,13.00,160
16520,600.00,590.00,10.00,162
16570,600.00,568.00,32.00,164
16620,600.00,586.00,14.00,160
16670,600.00,579.00,21.00,163
16720,600.00,564.00,36.00,164
16770,600.00,592.00,8.00,160
16820,600.00,592.00,8.00,162
16870,600.00,574.00,26.00,164
16920,600.00,578.00,22.00,162
16970,600.00,585.00,15.00,162
17020,600.00,556.00,44.00,166
17071,600.00,597.00,3.00,159
17121,600.00,569.00,31.00,166
17171,600.00,581.00,19.00,162
17221,600.00,584.00,16.00,163
17271,600.00,559.00,41.00,166
17321,600.00,596.00,4.00,160
17371,600.00,590.00,10.00,164
17421,600.00,580.00,20.00,165
17471,600.00,573.00,27.00,165
17521,600.00,590.00,10.00,162
17571,600.00,560.00,40.00,167
17621,600.00,600.00,0.00,160
17671,600.00,580.00,20.00,166
17721,600.00,586.00,14.00,164
17771,600.00,564.00,36.00,167
17821,600.00,595.00,5.00,161
17871,600.00,566.00,34.00,168
17921,600.00,591.00,9.00,162
17971,600.00,574.00,26.00,167
18021,600.00,590.00,10.00,163
18071,600.00,557.00,43.00,169
18121,600.00,600.00,0.00,161
18171,600.00,572.00,28.00,168
18221,600.00,582.00,18.00,164
18271,600.00,569.00,31.00,167
18321,600.00,594.00,6.00,163
18371,600.00,565.00,35.00,169
18421,600.00,598.00,2.00,162
18471,600.00,578.00,22.00,168
18522,600.00,574.00,26.00,166
18572,600.00,592.00,8.00,164
18622,600.00,565.00,35.00,169
18672,600.00,600.00,0.00,162
18722,600.00,577.00,23.00,169
18772,600.00,577.00,23.00,166
18822,600.00,565.00,35.00,168
18872,600.00,597.00,3.00,163
18922,600.00,570.00,30.00,170
18972,600.00,591.00,9.00,165
19022,600.00,584.00,16.00,168
19072,600.00,569.00,31.00,169
19122,600.00,567.00,33.00,168
19172,600.00,599.00,1.00,164
19222,600.00,576.00,24.00,170
19272,600.00,583.00,17.00,167
19322,600.00,590.00,10.00,167
19372,600.00,562.00,38.00,171
19422,600.00,576.00,24.00,166
19472,600.00,593.00,7.00,166
19522,600.00,583.00,17.00,169
19572,600.00,574.00,26.00,169
19622,600.00,595.00,5.00,166
19672,600.00,568.00,32.00,171
19722,600.00,581.00,19.00,167
19772,600.00,585.00,15.00,168
19822,600.00,589.00,11.00,168
19872,600.00,566.00,34.00,171
19922,600.00,599.00,1.00,165
19972,600.00,598.00,2.00,169
20022,600.00,584.00,16.00,170
20072,600.00,579.00,21.00,169
20122,600.00,593.00,7.00,167
20172,600.00,566.00,34.00,172
20222,600.00,602.00,-2.00,165
20272,600.00,588.00,12.00,170
20322,600.00,588.00,12.00,169
20372,600.00,571.00,29.00,171
20422,600.00,598.00,2.00,166
20472,600.00,571.00,29.00,172
20522,600.00,598.00,2.00,167
20572,600.00,581.00,19.00,171
20622,600.00,593.00,7.00,168
20672,600.00,563.00,37.00,173
20722,600.00,602.00,-2.00,166
20772,600.00,576.00,24.00,172
20822,600.00,589.00,11.00,169
20872,600.00,576.00,24.00,171
20922,600.00,596.00,4.00,168
20972,600.00,570.00,30.00,173
21022,600.00,604.00,-4.00,167
21072,600.00,582.00,18.00,172
21122,600.00,581.00,19.00,170
21172,600.00,570.00,30.00,172
21222,600.00,600.00,0.00,167
21272,600.00,574.00,26.00,173
21322,600.00,595.00,5.00,168
21372,600.00,587.00,13.00,171
21423,600.00,572.00,28.00,172
21473,600.00,599.00,1.00,168
21523,600.00,574.00,26.00,174
21573,600.00,599.00,1.00,168
21623,600.00,586.00,14.00,172
21673,600.00,575.00,25.00,172
21723,600.00,569.00,31.00,172
21773,600.00,601.00,-1.00,168
21823,600.00,579.00,21.00,174
21873,600.00,590.00,10.00,170
21923,600.00,592.00,8.00,171
21973,600.00,567.00,33.00,174
22023,600.00,578.00,22.00,171
22073,600.00,601.00,-1.00,169
22123,600.00,585.00,15.00,173
22173,600.00,581.00,19.00,172
22223,600.00,597.00,3.00,170
22273,600.00,571.00,29.00,175
22323,600.00,584.00,16.00,171
22373,600.00,592.00,8.00,171
22423,600.00,591.00,9.00,172
22473,600.00,571.00,29.00,175
22523,600.00,602.00,-2.00,169
22573,600.00,576.00,24.00,175
22623,600.00,589.00,11.00,171
22673,600.00,583.00,17.00,173
22723,600.00,596.00,4.00,171
22773,600.00,568.00,32.00,176
22823,600.00,605.00,-5.00,169
22874,600.00,581.00,19.00,175
22924,600.00,589.00,11.00,172
22974,600.00,594.00,6.00,172
23024,600.00,568.00,32.00,176
23074,600.00,604.00,-4.00,169
23124,600.00,580.00,20.00,176
23174,600.00,592.00,8.00,172
23224,600.00,578.00,22.00,175
23274,600.00,600.00,0.00,171
23324,600.00,573.00,27.00,176
23374,600.00,606.00,-6.00,170
23424,600.00,585.00,15.00,176
23474,600.00,596.00,4.00,172
23524,600.00,571.00,29.00,176
23574,600.00,603.00,-3.00,170
23624,600.00,578.00,22.00,176
23674,600.00,597.00,3.00,172
23724,600.00,591.00,9.00,174
23774,600.00,597.00,3.00,173
23824,600.00,572.00,28.00,177
23874,600.00,606.00,-6.00,170
23924,600.00,583.00,17.00,176
23974,600.00,589.00,11.00,174
24024,600.00,597.00,3.00,173
24074,600.00,599.00,1.00,174
24124,600.00,580.00,20.00,176
24174,600.00,603.00,-3.00,172
24224,600.00,589.00,11.00,176
24274,600.00,581.00,19.00,175
24324,600.00,571.00,29.00,176
24374,600.00,604.00,-4.00,171
24424,600.00,581.00,19.00,177
24474,600.00,596.00,4.00,173
24524,600.00,594.00,6.00,175
24574,600.00,572.00,28.00,177
24624,600.00,580.00,20.00,174
24674,600.00,604.00,-4.00,172
24724,600.00,587.00,13.00,177
24774,600.00,586.00,14.00,175
24824,600.00,598.00,2.00,174
24874,600.00,574.00,26.00,178
24924,600.00,586.00,14.00,174
24974,600.00,597.00,3.00,174
25024,600.00,592.00,8.00,176
25074,600.00,578.00,22.00,177
25124,600.00,603.00,-3.00,173
25174,600.00,579.00,21.00,178
25224,600.00,591.00,9.00,174
25274,600.00,588.00,12.00,176
25324,600.00,598.00,2.00,174
25374,600.00,571.00,29.00,179
25424,600.00,607.00,-7.00,172
25474,600.00,583.00,17.00,178
25524,600.00,594.00,6.00,175
25574,600.00,581.00,19.00,177
25624,600.00,601.00,-1.00,174
25674,600.00,577.00,23.00,179
25724,600.00,608.00,-8.00,173
25775,600.00,589.00,11.00,178
25825,600.00,586.00,14.00,176
25875,600.00,600.00,0.00,175
25925,600.00,577.00,23.00,179
25975,600.00,608.00,-8.00,173
26025,600.00,588.00,12.00,178
26075,600.00,597.00,3.00,175
26125,600.00,576.00,24.00,179
26175,600.00,605.00,-5.00,173
26225,600.00,580.00,20.00,179
26275,600.00,603.00,-3.00,174
26325,600.00,592.00,8.00,178
26375,600.00,600.00,0.00,176
26425,600.00,574.00,26.00,179
26475,600.00,607.00,-7.00,173
26525,600.00,585.00,15.00,179
26575,600.00,594.00,6.00,176
26625,600.00,597.00,3.00,176
26675,600.00,601.00,-1.00,176
26725,600.00,581.00,19.00,179
26775,600.00,608.00,-8.00,174
26825,600.00,590.00,10.00,179
26875,600.00,586.00,14.00,177
26925,600.00,601.00,-1.00,175
26975,600.00,603.00,-3.00,176
27025,600.00,586.00,14.00,179
27075,600.00,599.00,1.00,175
27125,600.00,594.00,6.00,177
27175,600.00,576.00,24.00,179
27226,600.00,605.00,-5.00,174
27276,600.00,582.00,18.00,179
27326,600.00,602.00,-2.00,175
27376,600.00,594.00,6.00,178
27426,600.00,579.00,21.00,179
27476,600.00,604.00,-4.00,175
27526,600.00,604.00,-4.00,177
27576,600.00,590.00,10.00,179
27626,600.00,593.00,7.00,177
27676,600.00,599.00,1.00,177
27726,600.00,575.00,25.00,180
27776,600.00,607.00,-7.00,174
27826,600.00,602.00,-2.00,178
27876,600.00,594.00,6.00,178
27926,600.00,583.00,17.00,179
27976,600.00,603.00,-3.00,175
28026,600.00,579.00,21.00,180
28076,600.00,609.00,-9.00,174
28126,600.00,593.00,7.00,179
28176,600.00,599.00,1.00,177
28226,600.00,575.00,25.00,180
28276,600.00,607.00,-7.00,174
28326,600.00,583.00,17.00,180
28376,600.00,601.00,-1.00,176
28426,600.00,586.00,14.00,179
28476,600.00,602.00,-2.00,176
28526,600.00,577.00,23.00,181
28576,600.00,609.00,-9.00,174
28626,600.00,588.00,12.00,180
28676,600.00,598.00,2.00,177
28726,600.00,580.00,20.00,180
28776,600.00,605.00,-5.00,175
28826,600.00,581.00,19.00,181
28876,600.00,608.00,-8.00,175
28926,600.00,592.00,8.00,180
28976,600.00,600.00,0.00,177
29026,600.00,574.00,26.00,181
29076,600.00,608.00,-8.00,175
29126,600.00,586.00,14.00,180
29176,600.00,597.00,3.00,177
29226,600.00,597.00,3.00,178
29276,600.00,602.00,-2.00,178
29326,600.00,581.00,19.00,181
29376,600.00,610.00,-10.00,175
29426,600.00,590.00,10.00,180
29476,600.00,589.00,11.00,179
29526,600.00,602.00,-2.00,177
29576,600.00,604.00,-4.00,178
29626,600.00,586.00,14.00,180
29676,600.00,602.00,-2.00,177
29726,600.00,596.00,4.00,179
29776,600.00,580.00,20.00,180
29826,600.00,606.00,-6.00,176
29876,600.00,605.00,-5.00,178
29926,600.00,591.00,9.00,180
29976,600.00,593.00,7.00,178
