Tempo_ms,Setpoint,LDR,Erro,PWM
6616,600.00,68.00,532.00,255
6666,600.00,652.00,-52.00,0
6716,600.00,67.00,533.00,255
6766,600.00,652.00,-52.00,0
6816,600.00,67.00,533.00,255
6866,600.00,652.00,-52.00,0
6916,600.00,67.00,533.00,255
6966,600.00,652.00,-52.00,0
7016,600.00,68.00,532.00,255
7066,600.00,651.00,-51.00,0
7116,600.00,67.00,533.00,255
7166,600.00,652.00,-52.00,0
7217,600.00,68.00,532.00,255
7267,600.00,652.00,-52.00,0
7317,600.00,68.00,532.00,255
7367,600.00,652.00,-52.00,0
7417,600.00,68.00,532.00,255
7467,600.00,654.00,-54.00,0
7517,600.00,70.00,530.00,255
7567,600.00,652.00,-52.00,0
7617,600.00,67.00,533.00,255
7667,600.00,652.00,-52.00,0
7717,600.00,68.00,532.00,255
7767,600.00,652.00,-52.00,0
7817,600.00,70.00,530.00,255
7867,600.00,652.00,-52.00,0
7917,600.00,67.00,533.00,255
7967,600.00,652.00,-52.00,0
8017,600.00,67.00,533.00,255
8067,600.00,652.00,-52.00,0
8117,600.00,70.00,530.00,255
8167,600.00,652.00,-52.00,0
8217,600.00,67.00,533.00,255
8267,600.00,652.00,-52.00,0
8317,600.00,67.00,533.00,255
8367,600.00,652.00,-52.00,0
8417,600.00,70.00,530.00,255
8467,600.00,652.00,-52.00,0
8517,600.00,67.00,533.00,255
8567,600.00,652.00,-52.00,0
8617,600.00,67.00,533.00,255
8668,600.00,652.00,-52.00,0
8718,600.00,67.00,533.00,255
8768,600.00,652.00,-52.00,0
8818,600.00,68.00,532.00,255
8868,600.00,652.00,-52.00,0
8918,600.00,68.00,532.00,255
8968,600.00,651.00,-51.00,0
9018,600.00,67.00,533.00,255
9068,600.00,652.00,-52.00,0
9118,600.00,67.00,533.00,255
9168,600.00,652.00,-52.00,0
9218,600.00,68.00,532.00,255
9268,600.00,652.00,-52.00,0
9318,600.00,68.00,532.00,255
9368,600.00,652.00,-52.00,0
9418,600.00,67.00,533.00,255
9468,600.00,652.00,-52.00,0
9518,600.00,67.00,533.00,255
9568,600.00,651.00,-51.00,0
9618,600.00,67.00,533.00,255
9668,600.00,651.00,-51.00,0
9718,600.00,67.00,533.00,255
9768,600.00,651.00,-51.00,0
9818,600.00,67.00,533.00,255
9868,600.00,652.00,-52.00,0
9918,600.00,67.00,533.00,255
9968,600.00,652.00,-52.00,0
10018,600.00,67.00,533.00,255
10068,600.00,652.00,-52.00,0
10118,600.00,69.00,531.00,255
10168,600.00,652.00,-52.00,0
10218,600.00,67.00,533.00,255
10268,600.00,651.00,-51.00,0
10318,600.00,67.00,533.00,255
10368,600.00,652.00,-52.00,0
10418,600.00,69.00,531.00,255
10468,600.00,651.00,-51.00,0
10518,600.00,67.00,533.00,255
10568,600.00,652.00,-52.00,0
10618,600.00,67.00,533.00,255
10668,600.00,651.00,-51.00,0
10718,600.00,71.00,529.00,255
10768,600.00,651.00,-51.00,0
10818,600.00,68.00,532.00,255
10868,600.00,651.00,-51.00,0
10918,600.00,67.00,533.00,255
10968,600.00,652.00,-52.00,0
11018,600.00,70.00,530.00,255
11068,600.00,652.00,-52.00,0
11118,600.00,68.00,532.00,255
11168,600.00,651.00,-51.00,0
11218,600.00,68.00,532.00,255
11268,600.00,651.00,-51.00,0
11318,600.00,69.00,531.00,255
11368,600.00,652.00,-52.00,0
11418,600.00,67.00,533.00,255
11468,600.00,651.00,-51.00,0
11518,600.00,67.00,533.00,255
11569,600.00,652.00,-52.00,0
11619,600.00,67.00,533.00,255
11669,600.00,652.00,-52.00,0
11719,600.00,67.00,533.00,255
11769,600.00,651.00,-51.00,0
11819,600.00,68.00,532.00,255
11869,600.00,651.00,-51.00,0
11919,600.00,67.00,533.00,255
11969,600.00,651.00,-51.00,0
12019,600.00,66.00,534.00,255
12069,600.00,652.00,-52.00,0
12119,600.00,67.00,533.00,255
12169,600.00,651.00,-51.00,0
12219,600.00,67.00,533.00,255
12269,600.00,652.00,-52.00,0
12319,600.00,67.00,533.00,255
12369,600.00,652.00,-52.00,0
12419,600.00,67.00,533.00,255
12469,600.00,652.00,-52.00,0
12519,600.00,68.00,532.00,255
12569,600.00,652.00,-52.00,0
12619,600.00,68.00,532.00,255
12669,600.00,651.00,-51.00,0
12719,600.00,67.00,533.00,255
12769,600.00,651.00,-51.00,0
12819,600.00,67.00,533.00,255
12869,600.00,652.00,-52.00,0
12919,600.00,68.00,532.00,255
12969,600.00,652.00,-52.00,0
13020,600.00,67.00,533.00,255
13070,600.00,652.00,-52.00,0
13120,600.00,68.00,532.00,255
13170,600.00,651.00,-51.00,0
13220,600.00,67.00,533.00,255
13270,600.00,652.00,-52.00,0
13320,600.00,70.00,530.00,255
13370,600.00,652.00,-52.00,0
13420,600.00,68.00,532.00,255
13470,600.00,652.00,-52.00,0
13520,600.00,67.00,533.00,255
13570,600.00,652.00,-52.00,0
13620,600.00,70.00,530.00,255
13670,600.00,651.00,-51.00,0
13720,600.00,67.00,533.00,255
13770,600.00,651.00,-51.00,0
13820,600.00,68.00,532.00,255
13870,600.00,652.00,-52.00,0
13920,600.00,69.00,531.00,255
13970,600.00,652.00,-52.00,0
14020,600.00,67.00,533.00,255
14070,600.00,652.00,-52.00,0
14120,600.00,67.00,533.00,255
14170,600.00,651.00,-51.00,0
14220,600.00,69.00,531.00,255
14270,600.00,651.00,-51.00,0
14320,600.00,67.00,533.00,255
14370,600.00,651.00,-51.00,0
14420,600.00,67.00,533.00,255
14470,600.00,651.00,-51.00,0
14520,600.00,67.00,533.00,255
14570,600.00,651.00,-51.00,0
14620,600.00,67.00,533.00,255
14670,600.00,652.00,-52.00,0
14720,600.00,67.00,533.00,255
14770,600.00,651.00,-51.00,0
14820,600.00,67.00,533.00,255
14870,600.00,651.00,-51.00,0
14920,600.00,68.00,532.00,255
14970,600.00,652.00,-52.00,0
15020,600.00,67.00,533.00,255
15070,600.00,651.00,-51.00,0
15120,600.00,67.00,533.00,255
15170,600.00,651.00,-51.00,0
15220,600.00,67.00,533.00,255
15270,600.00,651.00,-51.00,0
15320,600.00,68.00,532.00,255
15370,600.00,651.00,-51.00,0
15420,600.00,68.00,532.00,255
15470,600.00,651.00,-51.00,0
15520,600.00,67.00,533.00,255
15570,600.00,652.00,-52.00,0
15620,600.00,67.00,533.00,255
15670,600.00,651.00,-51.00,0
15720,600.00,67.00,533.00,255
15770,600.00,651.00,-51.00,0
15820,600.00,67.00,533.00,255
15870,600.00,652.00,-52.00,0
15921,600.00,67.00,533.00,255
15971,600.00,652.00,-52.00,0
16021,600.00,68.00,532.00,255
16071,600.00,651.00,-51.00,0
16121,600.00,67.00,533.00,255
16171,600.00,652.00,-52.00,0
16221,600.00,70.00,530.00,255
16271,600.00,651.00,-51.00,0
16321,600.00,67.00,533.00,255
16371,600.00,651.00,-51.00,0
16421,600.00,68.00,532.00,255
16471,600.00,652.00,-52.00,0
16521,600.00,70.00,530.00,255
16571,600.00,651.00,-51.00,0
16621,600.00,67.00,533.00,255
16671,600.00,651.00,-51.00,0
16721,600.00,66.00,534.00,255
16771,600.00,651.00,-51.00,0
16821,600.00,70.00,530.00,255
16871,600.00,651.00,-51.00,0
16921,600.00,67.00,533.00,255
16971,600.00,651.00,-51.00,0
17021,600.00,68.00,532.00,255
17071,600.00,651.00,-51.00,0
17121,600.00,69.00,531.00,255
17171,600.00,652.00,-52.00,0
17221,600.00,68.00,532.00,255
17271,600.00,651.00,-51.00,0
17321,600.00,67.00,533.00,255
17372,600.00,651.00,-51.00,0
17422,600.00,67.00,533.00,255
17472,600.00,651.00,-51.00,0
17522,600.00,68.00,532.00,255
17572,600.00,651.00,-51.00,0
17622,600.00,68.00,532.00,255
17672,600.00,651.00,-51.00,0
17722,600.00,67.00,533.00,255
17772,600.00,652.00,-52.00,0
17822,600.00,67.00,533.00,255
17872,600.00,651.00,-51.00,0
17922,600.00,68.00,532.00,255
17972,600.00,651.00,-51.00,0
18022,600.00,67.00,533.00,255
18072,600.00,651.00,-51.00,0
18122,600.00,67.00,533.00,255
18172,600.00,651.00,-51.00,0
18222,600.00,67.00,533.00,255
18272,600.00,651.00,-51.00,0
18322,600.00,67.00,533.00,255
18372,600.00,651.00,-51.00,0
18422,600.00,67.00,533.00,255
18472,600.00,651.00,-51.00,0
18522,600.00,67.00,533.00,255
18572,600.00,651.00,-51.00,0
18622,600.00,68.00,532.00,255
18672,600.00,651.00,-51.00,0
18722,600.00,67.00,533.00,255
18772,600.00,652.00,-52.00,0
18822,600.00,70.00,530.00,255
18872,600.00,651.00,-51.00,0
18922,600.00,68.00,532.00,255
18972,600.00,651.00,-51.00,0
19022,600.00,67.00,533.00,255
19072,600.00,651.00,-51.00,0
19122,600.00,69.00,531.00,255
19172,600.00,651.00,-51.00,0
19222,600.00,67.00,533.00,255
19272,600.00,651.00,-51.00,0
19322,600.00,67.00,533.00,255
19372,600.00,651.00,-51.00,0
19422,600.00,69.00,531.00,255
19472,600.00,651.00,-51.00,0
19522,600.00,67.00,533.00,255
19572,600.00,652.00,-52.00,0
19622,600.00,67.00,533.00,255
19672,600.00,651.00,-51.00,0
19722,600.00,69.00,531.00,255
19772,600.00,651.00,-51.00,0
19822,600.00,67.00,533.00,255
19872,600.00,652.00,-52.00,0
19922,600.00,67.00,533.00,255
19972,600.00,651.00,-51.00,0
20022,600.00,70.00,530.00,255
20072,600.00,651.00,-51.00,0
20122,600.00,68.00,532.00,255
20172,600.00,651.00,-51.00,0
20222,600.00,67.00,533.00,255
20273,600.00,652.00,-52.00,0
20323,600.00,64.00,536.00,255
20373,600.00,651.00,-51.00,0
20423,600.00,67.00,533.00,255
20473,600.00,651.00,-51.00,0
20523,600.00,67.00,533.00,255
20573,600.00,651.00,-51.00,0
20623,600.00,67.00,533.00,255
20673,600.00,651.00,-51.00,0
20723,600.00,67.00,533.00,255
20773,600.00,651.00,-51.00,0
20823,600.00,68.00,532.00,255
20873,600.00,651.00,-51.00,0
20923,600.00,67.00,533.00,255
20973,600.00,651.00,-51.00,0
21023,600.00,67.00,533.00,255
21073,600.00,651.00,-51.00,0
21123,600.00,67.00,533.00,255
21173,600.00,651.00,-51.00,0
21223,600.00,67.00,533.00,255
21273,600.00,651.00,-51.00,0
21323,600.00,67.00,533.00,255
21373,600.00,651.00,-51.00,0
21423,600.00,67.00,533.00,255
21473,600.00,651.00,-51.00,0
21523,600.00,68.00,532.00,255
21573,600.00,651.00,-51.00,0
21623,600.00,68.00,532.00,255
21673,600.00,651.00,-51.00,0
21724,600.00,67.00,533.00,255
21774,600.00,651.00,-51.00,0
21824,600.00,67.00,533.00,255
21874,600.00,651.00,-51.00,0
21924,600.00,67.00,533.00,255
21974,600.00,651.00,-51.00,0
22024,600.00,69.00,531.00,255
22074,600.00,651.00,-51.00,0
22124,600.00,67.00,533.00,255
22174,600.00,651.00,-51.00,0
22224,600.00,67.00,533.00,255
22274,600.00,651.00,-51.00,0
22324,600.00,69.00,531.00,255
22374,600.00,651.00,-51.00,0
22424,600.00,67.00,533.00,255
22474,600.00,651.00,-51.00,0
22524,600.00,67.00,533.00,255
22574,600.00,651.00,-51.00,0
22624,600.00,70.00,530.00,255
22674,600.00,652.00,-52.00,0
22724,600.00,67.00,533.00,255
22774,600.00,651.00,-51.00,0
22824,600.00,67.00,533.00,255
22874,600.00,651.00,-51.00,0
22924,600.00,69.00,531.00,255
22974,600.00,651.00,-51.00,0
23024,600.00,66.00,534.00,255
23074,600.00,651.00,-51.00,0
23124,600.00,67.00,533.00,255
23174,600.00,651.00,-51.00,0
23224,600.00,67.00,533.00,255
23274,600.00,651.00,-51.00,0
23324,600.00,67.00,533.00,255
23374,600.00,651.00,-51.00,0
23424,600.00,68.00,532.00,255
23474,600.00,651.00,-51.00,0
23524,600.00,67.00,533.00,255
23574,600.00,651.00,-51.00,0
23624,600.00,67.00,533.00,255
23674,600.00,651.00,-51.00,0
23724,600.00,67.00,533.00,255
23774,600.00,651.00,-51.00,0
23824,600.00,67.00,533.00,255
23874,600.00,651.00,-51.00,0
23924,600.00,67.00,533.00,255
23974,600.00,651.00,-51.00,0
24024,600.00,67.00,533.00,255
24074,600.00,651.00,-51.00,0
24124,600.00,67.00,533.00,255
24174,600.00,651.00,-51.00,0
24224,600.00,68.00,532.00,255
24274,600.00,651.00,-51.00,0
24324,600.00,67.00,533.00,255
24374,600.00,651.00,-51.00,0
24424,600.00,67.00,533.00,255
24474,600.00,651.00,-51.00,0
24524,600.00,67.00,533.00,255
24574,600.00,651.00,-51.00,0
24625,600.00,67.00,533.00,255
24675,600.00,651.00,-51.00,0
24725,600.00,67.00,533.00,255
24775,600.00,651.00,-51.00,0
24825,600.00,67.00,533.00,255
24875,600.00,651.00,-51.00,0
24925,600.00,70.00,530.00,255
24975,600.00,651.00,-51.00,0
25025,600.00,67.00,533.00,255
25075,600.00,651.00,-51.00,0
25125,600.00,67.00,533.00,255
25175,600.00,651.00,-51.00,0
25225,600.00,70.00,530.00,255
25275,600.00,651.00,-51.00,0
25325,600.00,67.00,533.00,255
25375,600.00,651.00,-51.00,0
25425,600.00,67.00,533.00,255
25475,600.00,651.00,-51.00,0
25525,600.00,69.00,531.00,255
25575,600.00,651.00,-51.00,0
25625,600.00,67.00,533.00,255
25675,600.00,651.00,-51.00,0
25725,600.00,67.00,533.00,255
25775,600.00,651.00,-51.00,0
25825,600.00,70.00,530.00,255
25875,600.00,651.00,-51.00,0
25925,600.00,67.00,533.00,255
25975,600.00,651.00,-51.00,0
26025,600.00,67.00,533.00,255
26076,600.00,652.00,-52.00,0
26126,600.00,67.00,533.00,255
26176,600.00,651.00,-51.00,0
26226,600.00,69.00,531.00,255
26276,600.00,651.00,-51.00,0
26326,600.00,66.00,534.00,255
26376,600.00,651.00,-51.00,0
26426,600.00,68.00,532.00,255
26476,600.00,652.00,-52.00,0
26526,600.00,67.00,533.00,255
26576,600.00,651.00,-51.00,0
26626,600.00,67.00,533.00,255
26676,600.00,651.00,-51.00,0
26726,600.00,67.00,533.00,255
26776,600.00,651.00,-51.00,0
26826,600.00,67.00,533.00,255
26876,600.00,651.00,-51.00,0
26926,600.00,67.00,533.00,255
26976,600.00,651.00,-51.00,0
27026,600.00,67.00,533.00,255
27076,600.00,651.00,-51.00,0
27126,600.00,67.00,533.00,255
27176,600.00,651.00,-51.00,0
27226,600.00,67.00,533.00,255
27276,600.00,651.00,-51.00,0
27326,600.00,67.00,533.00,255
27376,600.00,651.00,-51.00,0
27426,600.00,67.00,533.00,255
27476,600.00,651.00,-51.00,0
27526,600.00,70.00,530.00,255
27576,600.00,651.00,-51.00,0
27626,600.00,67.00,533.00,255
27676,600.00,651.00,-51.00,0
27726,600.00,67.00,533.00,255
27776,600.00,651.00,-51.00,0
27826,600.00,69.00,531.00,255
27876,600.00,651.00,-51.00,0
27926,600.00,67.00,533.00,255
27976,600.00,651.00,-51.00,0
28026,600.00,71.00,529.00,255
28076,600.00,651.00,-51.00,0
28126,600.00,69.00,531.00,255
28176,600.00,651.00,-51.00,0
28226,600.00,67.00,533.00,255
28276,600.00,651.00,-51.00,0
28326,600.00,67.00,533.00,255
28376,600.00,651.00,-51.00,0
28426,600.00,70.00,530.00,255
28476,600.00,651.00,-51.00,0
28526,600.00,67.00,533.00,255
28576,600.00,651.00,-51.00,0
28626,600.00,67.00,533.00,255
28676,600.00,651.00,-51.00,0
28726,600.00,69.00,531.00,255
28776,600.00,651.00,-51.00,0
28826,600.00,67.00,533.00,255
28876,600.00,651.00,-51.00,0
28926,600.00,67.00,533.00,255
28977,600.00,651.00,-51.00,0
29027,600.00,67.00,533.00,255
29077,600.00,651.00,-51.00,0
29127,600.00,67.00,533.00,255
29177,600.00,651.00,-51.00,0
29227,600.00,67.00,533.00,255
29277,600.00,651.00,-51.00,0
29327,600.00,66.00,534.00,255
29377,600.00,651.00,-51.00,0
29427,600.00,67.00,533.00,255
29477,600.00,651.00,-51.00,0
29527,600.00,67.00,533.00,255
29577,600.00,651.00,-51.00,0
29627,600.00,66.00,534.00,255
29677,600.00,651.00,-51.00,0
29727,600.00,67.00,533.00,255
29777,600.00,651.00,-51.00,0
29827,600.00,67.00,533.00,255
29877,600.00,651.00,-51.00,0
29927,600.00,66.00,534.00,255
29977,600.00,651.00,-51.00,0
