Tempo_ms,Setpoint,LDR,Erro,PWM
18323,600.00,335.00,265.00,53
18373,600.00,403.00,197.00,39
18423,600.00,313.00,287.00,57
18473,600.00,399.00,201.00,40
18523,600.00,312.00,288.00,57
18573,600.00,385.00,215.00,43
18623,600.00,335.00,265.00,53
18673,600.00,396.00,204.00,40
18723,600.00,313.00,287.00,57
18773,600.00,393.00,207.00,41
18823,600.00,340.00,260.00,52
18873,600.00,365.00,235.00,47
18923,600.00,344.00,256.00,51
18973,600.00,383.00,217.00,43
19023,600.00,320.00,280.00,56
19073,600.00,385.00,215.00,43
19123,600.00,370.00,230.00,46
19173,600.00,341.00,259.00,51
19223,600.00,352.00,248.00,49
19273,600.00,371.00,229.00,45
19323,600.00,343.00,257.00,51
19373,600.00,365.00,235.00,47
19423,600.00,380.00,220.00,44
19473,600.00,361.00,239.00,47
19523,600.00,335.00,265.00,53
19573,600.00,380.00,220.00,44
19623,600.00,362.00,238.00,47
19673,600.00,347.00,253.00,50
19723,600.00,385.00,215.00,43
19773,600.00,352.00,248.00,49
19823,600.00,342.00,258.00,51
19873,600.00,368.00,232.00,46
19923,600.00,381.00,219.00,43
19973,600.00,329.00,271.00,54
20023,600.00,392.00,208.00,41
20073,600.00,339.00,261.00,52
20123,600.00,375.00,225.00,45
20173,600.00,343.00,257.00,51
20223,600.00,392.00,208.00,41
20273,600.00,318.00,282.00,56
20323,600.00,393.00,207.00,41
20373,600.00,335.00,265.00,53
20423,600.00,397.00,203.00,40
20473,600.00,321.00,279.00,55
20523,600.00,399.00,201.00,40
20573,600.00,311.00,289.00,57
20623,600.00,390.00,210.00,42
20673,600.00,335.00,265.00,53
20723,600.00,403.00,197.00,39
20773,600.00,313.00,287.00,57
20823,600.00,399.00,201.00,40
20873,600.00,310.00,290.00,58
20924,600.00,388.00,212.00,42
20974,600.00,364.00,236.00,47
21024,600.00,342.00,258.00,51
21074,600.00,381.00,219.00,43
21124,600.00,318.00,282.00,56
21174,600.00,384.00,216.00,43
21224,600.00,336.00,264.00,52
21274,600.00,395.00,205.00,41
21324,600.00,318.00,282.00,56
21374,600.00,392.00,208.00,41
21424,600.00,335.00,265.00,53
21474,600.00,369.00,231.00,46
21524,600.00,342.00,258.00,51
21574,600.00,385.00,215.00,43
21624,600.00,321.00,279.00,55
21674,600.00,384.00,216.00,43
21724,600.00,364.00,236.00,47
21774,600.00,345.00,255.00,51
21824,600.00,353.00,247.00,49
21874,600.00,373.00,227.00,45
21924,600.00,336.00,264.00,52
21974,600.00,370.00,230.00,46
22024,600.00,379.00,221.00,44
22074,600.00,331.00,269.00,53
22124,600.00,355.00,245.00,49
22174,600.00,367.00,233.00,46
22224,600.00,362.00,238.00,47
22274,600.00,348.00,252.00,50
22324,600.00,386.00,214.00,42
22375,600.00,320.00,280.00,56
22425,600.00,391.00,209.00,41
22475,600.00,338.00,262.00,52
22525,600.00,366.00,234.00,46
22575,600.00,373.00,227.00,45
22625,600.00,332.00,268.00,53
22675,600.00,352.00,248.00,49
22725,600.00,364.00,236.00,47
22775,600.00,381.00,219.00,43
22825,600.00,331.00,269.00,53
22875,600.00,392.00,208.00,41
22925,600.00,315.00,285.00,57
22975,600.00,382.00,218.00,43
23025,600.00,339.00,261.00,52
23075,600.00,399.00,201.00,40
23125,600.00,316.00,284.00,56
23175,600.00,395.00,205.00,41
23225,600.00,316.00,284.00,56
23275,600.00,398.00,202.00,40
23325,600.00,323.00,277.00,55
23375,600.00,402.00,198.00,39
23425,600.00,309.00,291.00,58
23475,600.00,396.00,204.00,40
23525,600.00,337.00,263.00,52
23575,600.00,403.00,197.00,39
23625,600.00,315.00,285.00,57
23675,600.00,402.00,198.00,39
23725,600.00,305.00,295.00,59
23775,600.00,394.00,206.00,41
23825,600.00,330.00,270.00,54
23875,600.00,403.00,197.00,39
23925,600.00,311.00,289.00,57
23975,600.00,396.00,204.00,40
24025,600.00,323.00,277.00,55
24075,600.00,377.00,223.00,44
24125,600.00,336.00,264.00,52
24175,600.00,390.00,210.00,42
24225,600.00,318.00,282.00,56
24275,600.00,388.00,212.00,42
24325,600.00,354.00,246.00,49
24375,600.00,353.00,247.00,49
24425,600.00,348.00,252.00,50
24475,600.00,377.00,223.00,44
24525,600.00,324.00,276.00,55
24575,600.00,380.00,220.00,44
24625,600.00,372.00,228.00,45
24675,600.00,336.00,264.00,52
24725,600.00,353.00,247.00,49
24775,600.00,369.00,231.00,46
24825,600.00,356.00,244.00,48
24875,600.00,353.00,247.00,49
24925,600.00,385.00,215.00,43
24975,600.00,325.00,275.00,55
25025,600.00,357.00,243.00,48
25075,600.00,361.00,239.00,47
25125,600.00,381.00,219.00,43
25175,600.00,331.00,269.00,53
25225,600.00,392.00,208.00,41
25276,600.00,315.00,285.00,57
25326,600.00,390.00,210.00,42
25376,600.00,359.00,241.00,48
25426,600.00,349.00,251.00,50
25476,600.00,383.00,217.00,43
25526,600.00,322.00,278.00,55
25576,600.00,369.00,231.00,46
25626,600.00,350.00,250.00,50
25676,600.00,394.00,206.00,41
25726,600.00,321.00,279.00,55
25776,600.00,394.00,206.00,41
25826,600.00,311.00,289.00,57
25876,600.00,396.00,204.00,40
25926,600.00,324.00,276.00,55
25976,600.00,404.00,196.00,39
26026,600.00,310.00,290.00,58
26076,600.00,398.00,202.00,40
26126,600.00,332.00,268.00,53
26176,600.00,401.00,199.00,39
26226,600.00,316.00,284.00,56
26276,600.00,400.00,200.00,40
26326,600.00,310.00,290.00,58
26376,600.00,392.00,208.00,41
26426,600.00,359.00,241.00,48
26476,600.00,383.00,217.00,43
26526,600.00,327.00,273.00,54
26576,600.00,389.00,211.00,42
26626,600.00,326.00,274.00,54
26676,600.00,375.00,225.00,45
26727,600.00,374.00,226.00,45
26777,600.00,335.00,265.00,53
26827,600.00,387.00,213.00,42
26877,600.00,318.00,282.00,56
26927,600.00,382.00,218.00,43
26977,600.00,368.00,232.00,46
27027,600.00,371.00,229.00,45
27077,600.00,331.00,269.00,53
27127,600.00,381.00,219.00,43
27177,600.00,348.00,252.00,50
27227,600.00,359.00,241.00,48
27277,600.00,381.00,219.00,43
27327,600.00,354.00,246.00,49
27377,600.00,339.00,261.00,52
27427,600.00,373.00,227.00,45
27477,600.00,375.00,225.00,45
27527,600.00,338.00,262.00,52
27577,600.00,389.00,211.00,42
27627,600.00,345.00,255.00,51
27677,600.00,363.00,237.00,47
27727,600.00,352.00,248.00,49
27777,600.00,388.00,212.00,42
27827,600.00,323.00,277.00,55
27877,600.00,392.00,208.00,41
27927,600.00,337.00,263.00,52
27977,600.00,386.00,214.00,42
28027,600.00,329.00,271.00,54
28077,600.00,399.00,201.00,40
28127,600.00,313.00,287.00,57
28177,600.00,370.00,230.00,46
28227,600.00,351.00,249.00,49
28277,600.00,392.00,208.00,41
28327,600.00,322.00,278.00,55
28377,600.00,396.00,204.00,40
28427,600.00,308.00,292.00,58
28477,600.00,394.00,206.00,41
28527,600.00,329.00,271.00,54
28577,600.00,402.00,198.00,39
28627,600.00,311.00,289.00,57
28677,600.00,396.00,204.00,40
28727,600.00,324.00,276.00,55
28777,600.00,403.00,197.00,39
28827,600.00,317.00,283.00,56
28877,600.00,402.00,198.00,39
28927,600.00,308.00,292.00,58
28977,600.00,393.00,207.00,41
29027,600.00,353.00,247.00,49
29077,600.00,388.00,212.00,42
29127,600.00,324.00,276.00,55
29177,600.00,393.00,207.00,41
29227,600.00,315.00,285.00,57
29277,600.00,385.00,215.00,43
29327,600.00,368.00,232.00,46
29377,600.00,371.00,229.00,45
29427,600.00,330.00,270.00,54
29477,600.00,385.00,215.00,43
29527,600.00,346.00,254.00,50
29577,600.00,359.00,241.00,48
29628,600.00,380.00,220.00,44
29678,600.00,328.00,272.00,54
29728,600.00,386.00,214.00,42
29778,600.00,336.00,264.00,52
29828,600.00,366.00,234.00,46
29878,600.00,375.00,225.00,45
29928,600.00,363.00,237.00,47
29978,600.00,334.00,266.00,53
